pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pop,year
-33.82569898963703,2.966136330627604,15.16821024947984,-5.562749909834474,26.97446149868957,-4.8676358869838525,-5.508805181837946,-0.8649371851355261,-0.8557043813033847,0.2904876213046219,1.3515195096244597e-14,PWS,1991
-37.86937466941538,-8.00249193002286,1.2599592345842137,8.525380089313382,2.411682181668209,2.418667118270584,28.612124878962263,3.10717787448751,2.3805865491858333,0.25561449173298306,1.351519509624465e-14,PWS,1996
-37.45076758498355,-20.460656034298367,-11.840140926236213,-20.530815971325165,-4.128682680781784,-7.8568731307392,-3.965740906585612,1.8747913514132328,0.5392486914704436,-0.8372703071521119,1.3515195096244633e-14,PWS,2007
-34.02354127924897,7.4181551261941925,22.797109203778465,-7.535463442614358,-20.81500719524325,0.8495005200596474,-0.8239704276014943,-1.6226645149100982,-0.3963018720370545,0.19096587574137647,1.3515195096244597e-14,PWS,2017
-38.44650894906861,2.7182393769473614,-5.900132122816668,20.851202905767448,-4.983065015698328,-21.345900387224326,-8.52840580182817,-0.3629704218504227,-0.08836409396371174,0.3346709626206559,1.3515195096244597e-14,SS,1996
-35.54462336916159,25.199588096726636,-17.90921255603357,-8.58161034299975,0.8861895382437263,5.906783423791739,3.66483920519257,-3.541024125724128,-2.80556238495028,-0.1972944450286402,1.351519509624463e-14,SS,2006
-38.94332918239039,-8.938067323813412,-2.507564723706435,11.824989864343436,-0.031152040276829572,24.70236809703687,-13.417363064681773,1.0534437541814607,0.870905505660647,0.045125109984101346,1.351519509624462e-14,SS,2017
64.87210973664912,-5.950986026750449,0.20602167972298424,2.160806586105288,-0.2049463255896044,0.4712924279696243,2.2653537220332147,-15.963026877899344,-20.167458721905934,-2.474992130330349,1.3515195096244613e-14,TB,1991
63.61638935607582,0.3595713613453575,-0.6779673796896007,-0.15491246143722057,0.4063422199398173,-0.14372871327628534,-0.33406745941680005,-11.90872521925612,21.915279572959165,-8.957340571094543,1.3515195096244638e-14,TB,1996
64.02404858057578,1.035691148377331,-0.8786795775307592,-0.9065342078467136,-0.25868971042383504,-0.018681397274178568,-0.7492983281720441,6.269132839117446,3.253436793046265,25.15668680240122,1.3515195096244608e-14,TB,2006
63.591296350604814,3.654819874666644,0.2823969184478306,-0.09029310947185037,-0.2571324705277061,-0.1157920716306834,-1.214666636064287,21.958802525575994,-4.646065658162034,-13.806653410179289,1.3515195096244613e-14,TB,2017
